epoch,loss,lr,mae,mse,root_mean_squared_error,val_loss,val_mae,val_mse,val_root_mean_squared_error
17,0.0006873438251204789,0.06896,0.020467540249228477,0.0006873438251204789,0.02621724270284176,0.0011044223792850971,0.027345022186636925,0.0011044223792850971,0.03323284909129143
18,0.0006612534634768963,0.06896,0.020117919892072678,0.0006612534634768963,0.025714850053191185,0.0004921391955576837,0.01790701411664486,0.0004921391955576837,0.022184209898114204
19,0.0007379289017990232,0.06896,0.02090280130505562,0.0007379289017990232,0.027164846658706665,0.000566503033041954,0.01889129914343357,0.000566503033041954,0.023801323026418686
20,0.0006702027749270201,0.06896,0.020347977057099342,0.0006702027749270201,0.02588827535510063,0.00064552400726825,0.02156723663210869,0.00064552400726825,0.02540716342628002
21,0.0007139752269722521,0.06896,0.020646855235099792,0.0007139752269722521,0.026720313355326653,0.0007488889386877418,0.02127370610833168,0.0007488889386877418,0.02736583538353443
22,0.0006300727836787701,0.06896,0.019457485526800156,0.0006300727836787701,0.025101250037550926,0.0005181073793210089,0.018479114398360252,0.0005181073793210089,0.02276197262108326
23,0.0007340841693803668,0.06896,0.02042527310550213,0.0007340841693803668,0.02709398791193962,0.0006812351057305932,0.0180261991918087,0.0006812351057305932,0.026100480929017067
24,0.0005685689975507557,0.06896,0.018734140321612358,0.0005685689975507557,0.023844685405492783,0.0005200790474191308,0.018904052674770355,0.0005200790474191308,0.022805241867899895
25,0.0005262708873488009,0.06896,0.01786409318447113,0.0005262708873488009,0.02294059470295906,0.00045055290684103966,0.01729077473282814,0.00045055290684103966,0.02122623100876808
26,0.0005025020218454301,0.06896,0.017294874414801598,0.0005025020218454301,0.022416558116674423,0.00041031825821846724,0.015801802277565002,0.00041031825821846724,0.020256314426660538
27,0.0004222376737743616,0.06896,0.01629311591386795,0.0004222376737743616,0.020548421889543533,0.0006024374742992222,0.017382346093654633,0.0006024374742992222,0.024544602259993553
28,0.00038146672886796296,0.06896,0.015460978262126446,0.00038146672886796296,0.01953117363154888,0.0002835247723851353,0.013369753025472164,0.0002835247723851353,0.0168381929397583
29,0.00046964429202489555,0.06896,0.01678428240120411,0.00046964429202489555,0.021671278402209282,0.00039674638537690043,0.016581105068325996,0.00039674638537690043,0.019918493926525116
30,0.0003756438090931624,0.06896,0.015351992100477219,0.0003756438090931624,0.019381532445549965,0.00029711611568927765,0.014067417941987514,0.00029711611568927765,0.01723705604672432
31,0.00036604583146981895,0.06896,0.015106632374227047,0.00036604583146981895,0.019132323563098907,0.0003372619394212961,0.014001267030835152,0.0003372619394212961,0.018364692106842995
32,0.0004146291466895491,0.06896,0.015726538375020027,0.0004146291466895491,0.02036244422197342,0.0004512394079938531,0.01542466040700674,0.0004512394079938531,0.021242396906018257
33,0.0003905578632839024,0.06896,0.015229655429720879,0.0003905578632839024,0.019762536510825157,0.0004938830970786512,0.01786351203918457,0.0004938830970786512,0.02222348004579544
34,0.00033164434717036784,0.06896,0.014336768537759781,0.00033164434717036784,0.018211105838418007,0.0003450461372267455,0.015066023916006088,0.0003450461372267455,0.01857541687786579
35,0.0003328544844407588,0.06896,0.014416754245758057,0.0003328544844407588,0.018244300037622452,0.0003291070752311498,0.014482381753623486,0.0003291070752311498,0.018141308799386024
36,0.00031765911262482405,0.06896,0.014000189490616322,0.00031765911262482405,0.01782299391925335,0.00036569053190760314,0.01596638187766075,0.00036569053190760314,0.019123036414384842
37,0.00032030281727202237,0.06896,0.014027539640665054,0.00032030281727202237,0.01789700612425804,0.0005060835392214358,0.017799122259020805,0.0005060835392214358,0.02249629981815815
38,0.0003659348876681179,0.06896,0.014894776977598667,0.0003659348876681179,0.019129425287246704,0.00027547305217012763,0.012457790784537792,0.00027547305217012763,0.016597380861639977
39,0.0003105505311395973,0.06896,0.013610191643238068,0.0003105505311395973,0.017622442916035652,0.00043992226710543036,0.016423914581537247,0.00043992226710543036,0.02097432315349579
40,0.0003052004612982273,0.06896,0.01353695709258318,0.0003052004612982273,0.017469987273216248,0.00021189823746681213,0.011957437731325626,0.00021189823746681213,0.014556724578142166
41,0.00024650790146552026,0.06896,0.012529486790299416,0.00024650790146552026,0.01570056937634945,0.0002310268464498222,0.012314732186496258,0.0002310268464498222,0.015199567191302776
42,0.0003178108891006559,0.06896,0.013603951781988144,0.0003178108891006559,0.01782725192606449,0.00024315666814800352,0.01260195579379797,0.00024315666814800352,0.015593481250107288
43,0.00030383854755200446,0.06896,0.013391224667429924,0.00030383854755200446,0.01743096485733986,0.00035445974208414555,0.015008877031505108,0.00035445974208414555,0.018827101215720177
44,0.0001997255312744528,0.03448,0.011217485181987286,0.0001997255312744528,0.014132427982985973,0.00022272417845670134,0.012038137763738632,0.00022272417845670134,0.014923946000635624
45,0.0001855599693953991,0.03448,0.010881505906581879,0.0001855599693953991,0.013622039929032326,0.00024728523567318916,0.012558022513985634,0.00024728523567318916,0.015725305303931236
46,0.00018834567163139582,0.03448,0.010790340602397919,0.00018834567163139582,0.013723908923566341,0.00018339953385293484,0.010407007299363613,0.00018339953385293484,0.013542507775127888
47,0.00018080997688230127,0.03448,0.010683557018637657,0.00018080997688230127,0.013446560129523277,0.00016494242299813777,0.010380733758211136,0.00016494242299813777,0.012842991389334202
48,0.00018846789316739887,0.03448,0.01084032654762268,0.00018846789316739887,0.013728360645473003,0.00016234189388342202,0.010247067548334599,0.00016234189388342202,0.012741345912218094
49,0.0001895965833682567,0.03448,0.010898462496697903,0.0001895965833682567,0.013769406825304031,0.00019272585632279515,0.011144314892590046,0.00019272585632279515,0.013882573693990707
50,0.00018012536747846752,0.03448,0.0106925368309021,0.00018012536747846752,0.013421079143881798,0.00017079665849450976,0.010455796495079994,0.00017079665849450976,0.013068919070065022
51,0.00017478909285273403,0.03448,0.010462230071425438,0.00017478909285273403,0.01322078239172697,0.00017534522339701653,0.010410385206341743,0.00017534522339701653,0.013241798616945744
52,0.00016363429313059896,0.03448,0.01008444931358099,0.00016363429313059896,0.01279196236282587,0.0002218297158833593,0.011243611574172974,0.0002218297158833593,0.014893949031829834
53,0.0002336862962692976,0.03448,0.01158119086176157,0.0002336862962692976,0.015286801382899284,0.0002001320681301877,0.010396108962595463,0.0002001320681301877,0.014146803878247738
54,0.00016770095680840313,0.03448,0.010193792171776295,0.00016770095680840313,0.012949940748512745,0.00021518337598536164,0.012387881986796856,0.00021518337598536164,0.014669129624962807
55,0.00016369334480259567,0.03448,0.01015299092978239,0.00016369334480259567,0.012794270180165768,0.00015620382328052074,0.00957406684756279,0.00015620382328052074,0.012498152442276478
56,0.00017031445167958736,0.03448,0.010295307263731956,0.00017031445167958736,0.013050457462668419,0.0001621207920834422,0.010318215005099773,0.0001621207920834422,0.012732665985822678
57,0.00016258153482340276,0.03448,0.010096830315887928,0.00016258153482340276,0.012750745750963688,0.00036842457484453917,0.016906844452023506,0.00036842457484453917,0.019194388762116432
58,0.0001668031036388129,0.03448,0.01002654992043972,0.0001668031036388129,0.012915227562189102,0.00018402822024654597,0.009967037476599216,0.00018402822024654597,0.013565699569880962
59,0.00015383843856398016,0.03448,0.009638120420277119,0.00015383843856398016,0.012403162196278572,0.00015266097034327686,0.009755748324096203,0.00015266097034327686,0.012355605140328407
60,0.00019653936033137143,0.03448,0.010568487457931042,0.00019653936033137143,0.014019249007105827,0.0002339947532163933,0.01255155447870493,0.0002339947532163933,0.015296886675059795
61,0.00015240882930811495,0.03448,0.00972826313227415,0.00015240882930811495,0.012345396913588047,0.00015970109961926937,0.010139155201613903,0.00015970109961926937,0.012637290172278881
62,0.00012311794853303581,0.01724,0.00857679732143879,0.00012311794853303581,0.011095852591097355,0.00012669549323618412,0.008963481523096561,0.00012669549323618412,0.011255908757448196
63,0.00011877912766067311,0.01724,0.008431082591414452,0.00011877912766067311,0.010898583568632603,0.00011596045806072652,0.008053356781601906,0.00011596045806072652,0.010768493637442589
64,0.00011531456402735785,0.01724,0.008246715180575848,0.00011531456402735785,0.010738461278378963,0.00010405310604255646,0.007934021763503551,0.00010405310604255646,0.010200642049312592
65,0.00011217061546631157,0.01724,0.00815675687044859,0.00011217061546631157,0.010591062717139721,0.0001107811403926462,0.00848375540226698,0.0001107811403926462,0.010525261983275414
66,0.00010636820661602542,0.01724,0.007932563312351704,0.00010636820661602542,0.010313495993614197,9.748904267325997e-05,0.007455571088939905,9.748904267325997e-05,0.009873653762042522
67,0.00010621684486977756,0.01724,0.007864193059504032,0.00010621684486977756,0.010306155309081078,9.206299000652507e-05,0.007109383586794138,9.206299000652507e-05,0.009594946168363094
68,0.00010883671347983181,0.01724,0.007910183630883694,0.00010883671347983181,0.01043248362839222,0.00012901479203719646,0.00955917127430439,0.00012901479203719646,0.011358467862010002
69,0.00010519577335799113,0.01724,0.007802525069564581,0.00010519577335799113,0.01025649905204773,0.00011533087672432885,0.0077603524550795555,0.00011533087672432885,0.01073922123759985
70,0.00010168488370254636,0.01724,0.007576233707368374,0.00010168488370254636,0.01008389238268137,0.00011890001042047516,0.00882994756102562,0.00011890001042047516,0.010904127731919289
71,9.531026444165036e-05,0.01724,0.00733414851129055,9.531026444165036e-05,0.009762697853147984,0.00010299675341229886,0.0071643078699707985,0.00010299675341229886,0.0101487310603261
72,9.592292917659506e-05,0.01724,0.0073344833217561245,9.592292917659506e-05,0.009794024750590324,7.960818766150624e-05,0.006781332194805145,7.960818766150624e-05,0.008922342211008072
73,0.00010324296454200521,0.01724,0.00761312386021018,0.00010324296454200521,0.010160854086279869,0.00010735512478277087,0.007773307152092457,0.00010735512478277087,0.010361231863498688
74,0.00010037311585620046,0.01724,0.007383215241134167,0.00010037311585620046,0.010018638335168362,8.023819100344554e-05,0.006724365521222353,8.023819100344554e-05,0.0089575769379735
75,9.718864021124318e-05,0.01724,0.007348773535341024,9.718864021124318e-05,0.009858430363237858,0.00010570343874860555,0.00805176142603159,0.00010570343874860555,0.010281217284500599
76,9.546821092953905e-05,0.01724,0.007254083175212145,9.546821092953905e-05,0.009770783595740795,9.076335118152201e-05,0.006785155273973942,9.076335118152201e-05,0.009526980109512806
77,9.311475878348574e-05,0.01724,0.007078506983816624,9.311475878348574e-05,0.009649598971009254,0.00010045358794741333,0.007939095608890057,0.00010045358794741333,0.010022653266787529
78,9.283089457312599e-05,0.01724,0.007084754761308432,9.283089457312599e-05,0.009634878486394882,8.09190096333623e-05,0.0065574743784964085,8.09190096333623e-05,0.008995499461889267
79,8.504964353051037e-05,0.01724,0.00682024797424674,8.504964353051037e-05,0.009222236461937428,7.922493387013674e-05,0.006577933207154274,7.922493387013674e-05,0.008900838904082775
80,8.39297499624081e-05,0.01724,0.006720735691487789,8.39297499624081e-05,0.009161317721009254,9.182874055113643e-05,0.007857498712837696,9.182874055113643e-05,0.009582730941474438
81,9.536161087453365e-05,0.01724,0.007219249848276377,9.536161087453365e-05,0.009765326976776123,0.00015601751510985196,0.008750156499445438,0.00015601751510985196,0.012490697205066681
82,9.632648288970813e-05,0.01724,0.007059842348098755,9.632648288970813e-05,0.009814605116844177,7.939031638670713e-05,0.006460543721914291,7.939031638670713e-05,0.008910124190151691
83,9.376538946526125e-05,0.01724,0.007014663424342871,9.376538946526125e-05,0.00968325324356556,8.031843026401475e-05,0.0062744938768446445,8.031843026401475e-05,0.00896205473691225
84,8.88177819433622e-05,0.01724,0.006979743484407663,8.88177819433622e-05,0.009424318559467793,7.397095032501966e-05,0.006436278577893972,7.397095032501966e-05,0.008600636385381222
85,8.398762292927131e-05,0.01724,0.0066964467987418175,8.398762292927131e-05,0.009164475835859776,0.00010054477752419189,0.008023993112146854,0.00010054477752419189,0.010027201846241951
86,8.851971506373957e-05,0.01724,0.006901631597429514,8.851971506373957e-05,0.009408491663634777,0.00010351339733460918,0.007899382151663303,0.00010351339733460918,0.010174153372645378
87,8.913115016184747e-05,0.01724,0.006982570514082909,8.913115016184747e-05,0.009440929628908634,0.00013998569920659065,0.008873658254742622,0.00013998569920659065,0.011831555515527725
88,7.898757758084685e-05,0.00862,0.006438674405217171,7.898757758084685e-05,0.00888749584555626,7.323904719669372e-05,0.006196644622832537,7.323904719669372e-05,0.008557981811463833
89,7.347685459535569e-05,0.00862,0.006158663425594568,7.347685459535569e-05,0.008571864105761051,7.361986354226246e-05,0.005861293058842421,7.361986354226246e-05,0.008580201305449009
90,7.104732503648847e-05,0.00862,0.006062163505703211,7.104732503648847e-05,0.008428957313299179,6.322269473457709e-05,0.0057289996184408665,6.322269473457709e-05,0.00795126985758543
91,7.249219925142825e-05,0.00862,0.006139545235782862,7.249219925142825e-05,0.00851423479616642,8.589786739321426e-05,0.0069219502620399,8.589786739321426e-05,0.009268109686672688
92,7.297439151443541e-05,0.00862,0.006085296627134085,7.297439151443541e-05,0.008542505092918873,8.227184298448265e-05,0.006039568688720465,8.227184298448265e-05,0.009070382453501225
93,6.972204573685303e-05,0.00862,0.006049754563719034,6.972204573685303e-05,0.008349972777068615,7.017770985839888e-05,0.006472044624388218,7.017770985839888e-05,0.008377213962376118
94,7.005873339949176e-05,0.00862,0.006115148309618235,7.005873339949176e-05,0.00837010983377695,6.902181485202163e-05,0.005589027889072895,6.902181485202163e-05,0.00830793660134077
95,6.907487113494426e-05,0.00862,0.005984408315271139,6.907487113494426e-05,0.008311129175126553,6.451472290791571e-05,0.0057693589478731155,6.451472290791571e-05,0.00803210586309433
96,7.256543904077262e-05,0.00862,0.006097716279327869,7.256543904077262e-05,0.00851853471249342,6.188439874676988e-05,0.005789846647530794,6.188439874676988e-05,0.007866663858294487
97,6.796207162551582e-05,0.00862,0.005959982052445412,6.796207162551582e-05,0.00824391096830368,7.866085070418194e-05,0.005844867788255215,7.866085070418194e-05,0.008869094774127007
98,6.601550558116287e-05,0.00862,0.005832645110785961,6.601550558116287e-05,0.00812499225139618,6.679263606201857e-05,0.006195416674017906,6.679263606201857e-05,0.008172675967216492
99,7.253914372995496e-05,0.00862,0.006108174100518227,7.253914372995496e-05,0.008516991510987282,6.327671144390479e-05,0.005770120304077864,6.327671144390479e-05,0.007954665459692478
